HLE: ! path: /dev_hdd0/game/
LDR: ! Loading 'E:\RPCS3\rpcs3\dev_hdd0\game\BLES01941-[Dragon Ball Z Battle of Z]/PS3_GAME/USRDIR/BOOT.BIN'...
LDR: !  
LDR: ! Mount info:
LDR: ! /dev_hdd0/ -> E:\RPCS3\rpcs3/dev_hdd0/
LDR: W Unimplemented function 'sceNpBasicGetPlayersHistoryEntryCount' in 'sceNp' module
LDR: W Unimplemented function 'sceNpScorePollAsync' in 'sceNp' module
LDR: W Unimplemented function 'sceNpBasicUnregisterHandler' in 'sceNp' module
LDR: W Unimplemented function 'sceNpBasicGetMatchingInvitationEntryCount' in 'sceNp' module
LDR: W Unimplemented function 'sceNpBasicGetFriendListEntryCount' in 'sceNp' module
LDR: W Unimplemented function 'sceNpManagerGetAccountRegion' in 'sceNp' module
LDR: W Unimplemented function 'sceNpScoreCreateTitleCtx' in 'sceNp' module
LDR: W Unimplemented function 'sceNpBasicGetPlayersHistoryEntry' in 'sceNp' module
LDR: W Unimplemented function 'sceNpManagerGetNetworkTime' in 'sceNp' module
LDR: W Unimplemented function 'sceNpBasicSetPresenceDetails' in 'sceNp' module
LDR: W Unimplemented function 'sceNpBasicGetClanMessageEntryCount' in 'sceNp' module
LDR: W Unimplemented function 'sceNpScoreGetRankingByNpIdPcIdAsync' in 'sceNp' module
LDR: W Unimplemented function 'sceNpScoreDestroyTransactionCtx' in 'sceNp' module
LDR: W Unimplemented function 'Unknown func id: 0xc611029a' in 'sceNp' module
LDR: W Unimplemented function 'sceNpLookupCreateTitleCtx' in 'sceNp' module
LDR: W Unimplemented function 'sceNpProfileCallGui' in 'sceNp' module
LDR: W Unimplemented function 'sceNpUtilCmpNpId' in 'sceNp' module
LDR: W Unimplemented function 'sceNpScoreGetGameDataAsync' in 'sceNp' module
LDR: W Unimplemented function 'sceNpScoreGetBoardInfoAsync' in 'sceNp' module
LDR: W Unimplemented function 'sceNpBasicGetEvent' in 'sceNp' module
LDR: W Unimplemented function 'sceNpManagerRegisterCallback' in 'sceNp' module
LDR: W Unimplemented function 'sceNpLookupCreateTransactionCtx' in 'sceNp' module
LDR: W Unimplemented function 'sceNpManagerGetChatRestrictionFlag' in 'sceNp' module
LDR: W Unimplemented function 'sceNpBasicSendMessage' in 'sceNp' module
LDR: W Unimplemented function 'sceNpBasicGetMessageEntryCount' in 'sceNp' module
LDR: W Unimplemented function 'sceNpScoreAbortTransaction' in 'sceNp' module
LDR: W Unimplemented function 'sceNpFriendlist' in 'sceNp' module
LDR: W Unimplemented function 'sceNpScoreRecordScoreAsync' in 'sceNp' module
LDR: W Unimplemented function 'sceNpBasicGetBlockListEntry' in 'sceNp' module
LDR: W Unimplemented function 'sceNpFriendlistAbortGui' in 'sceNp' module
LDR: W Unimplemented function 'sceNpScoreRecordGameDataAsync' in 'sceNp' module
LDR: W Unimplemented function 'sceNpLookupDestroyTransactionCtx' in 'sceNp' module
LDR: W Unimplemented function 'sceNpBasicGetFriendPresenceByNpId' in 'sceNp' module
LDR: W Unimplemented function 'sceNpManagerGetNpId' in 'sceNp' module
LDR: W Unimplemented function 'sceNpMatching2DestroyContext' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2LeaveLobby' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2RegisterLobbyMessageCallback' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2GetWorldInfoList' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2RegisterLobbyEventCallback' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2SearchRoom' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2SetUserInfo' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2LeaveRoom' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2SetRoomDataExternal' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2Term2' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2SignalingGetConnectionInfo' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2SendRoomMessage' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2JoinLobby' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2GetRoomMemberDataExternalList' in 'sceNp2' module
LDR: W Unimplemented function 'Unknown func id: 0x2e42f94a' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2AbortRequest' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2GetServerInfo' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2GetEventData' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2GetRoomSlotInfoLocal' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2SendLobbyChatMessage' in 'sceNp2' module
LDR: W Unimplemented function 'sceNp2Init' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2AbortContextStart' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2GetRoomMemberIdListLocal' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2JoinRoom' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2KickoutRoomMember' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2ContextStartAsync' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2SetSignalingOptParam' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2RegisterContextCallback' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2SendRoomChatMessage' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2SetRoomDataInternal' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2GetRoomDataInternal' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2SignalingGetPingInfo' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2GetServerIdListLocal' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2GrantRoomOwner' in 'sceNp2' module
LDR: W Unimplemented function 'Unknown func id: 0x98f74c9a' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2CreateContext' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2RegisterSignalingCallback' in 'sceNp2' module
LDR: W Unimplemented function 'sceNp2Term' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2GetUserInfoList' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2GetRoomMemberDataInternal' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2SetRoomMemberDataInternal' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2SetDefaultRequestOptParam' in 'sceNp2' module
LDR: W Unimplemented function 'Unknown func id: 0xdbe84071' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2RegisterRoomEventCallback' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2GetRoomDataExternalList' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2CreateJoinRoom' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2GetLobbyInfoList' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2ContextStop' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2Init2' in 'sceNp2' module
LDR: W Unimplemented function 'sceNpMatching2RegisterRoomMessageCallback' in 'sceNp2' module
LDR: W Unknown module 'cellHttp'
LDR: W Unimplemented function 'cellSslEnd' in 'cellSsl' module
LDR: W Unimplemented function 'cellSslInit' in 'cellSsl' module
LDR: W Unknown module 'sceNpTus'
LDR: W Unimplemented function 'cellVoiceDisconnectIPortFromOPort' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceCreateNotifyEventQueue' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceCreatePort' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceUpdatePort' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceSetNotifyEventQueue' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceReadFromOPort' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceGetMuteFlag' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceGetPortInfo' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceGetVolume' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceResumePort' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceSetBitRate' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceResumePortAll' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoicePausePort' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceStartEx' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceDeletePort' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceConnectIPortToOPort' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceInitEx' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceGetBitRate' in 'cellVoice' module
LDR: W Unimplemented function 'Unknown func id: 0xc4f573b8' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoicePausePortAll' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceStop' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceSetMuteFlagAll' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceSetVolume' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceRemoveNotifyEventQueue' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceSetMuteFlag' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceEnd' in 'cellVoice' module
LDR: W Unimplemented function 'cellVoiceResetPort' in 'cellVoice' module
LDR: W Unknown module 'cellSaveData'
LDR: W Unimplemented function 'cellSyncQueueInitialize' in 'cellSync' module
LDR: W Unimplemented function 'cellSyncQueueSize' in 'cellSync' module
LDR: W Unimplemented function 'cellSyncQueuePop' in 'cellSync' module
